"","TCGA-A2-A04P-01","TCGA-A2-A0CW-01","TCGA-A2-A0T5-01","TCGA-A7-A5ZW-01","TCGA-A8-A06T-01","TCGA-A8-A081-01","TCGA-A8-A08F-01","TCGA-AN-A046-01","TCGA-AN-A0AS-01","TCGA-AR-A1AM-01","TCGA-B6-A0IJ-01","TCGA-BH-A0HF-01","TCGA-C8-A12Q-01","TCGA-E2-A10C-01","TCGA-E2-A15P-01","TCGA-E2-A1LS-01","TCGA-E9-A249-01","GTEX-11EM3-1326-SM-5N9C6","GTEX-1269C-2426-SM-5FQSN","GTEX-12ZZX-1126-SM-5EGKB","GTEX-131XW-0726-SM-5EGK3","GTEX-131YS-0626-SM-5EGKL","GTEX-133LE-1726-SM-5K7VQ","GTEX-1399U-1826-SM-5PNZ1","GTEX-13FTY-2226-SM-5J1ND","GTEX-13N11-1726-SM-5J1OJ","GTEX-13PL6-2926-SM-5L3I2","GTEX-13QIC-2326-SM-5LU5N","GTEX-13W3W-1226-SM-5LU4H","GTEX-14AS3-1626-SM-5S2OY","GTEX-Q2AG-0326-SM-48U1O","GTEX-QDT8-0626-SM-48TYW","GTEX-R53T-1526-SM-48FEK","GTEX-RU1J-0626-SM-4WAWY","GTEX-RU72-0626-SM-46MUI","GTEX-S341-1526-SM-4AD6K","GTEX-S4UY-0726-SM-4AD6X","GTEX-SE5C-2126-SM-4BRUJ","GTEX-T5JW-2026-SM-4DM63","GTEX-T6MO-0326-SM-32QOK","GTEX-TML8-1226-SM-32QON","GTEX-U3ZN-1926-SM-4DXSG","GTEX-UJHI-1426-SM-3DB9C","GTEX-VJWN-0726-SM-3GIJ8","GTEX-WRHU-0326-SM-3MJFY","GTEX-WXYG-2226-SM-4E3IM","GTEX-WYBS-0926-SM-3NM94","GTEX-WYVS-1726-SM-3NMAY","GTEX-X15G-1626-SM-3NMB3","GTEX-XMD2-0926-SM-4WWEF","GTEX-XUJ4-1926-SM-4BOOV","GTEX-XUW1-2326-SM-4BOO5","GTEX-XUZC-1626-SM-4BRVP","GTEX-XYKS-1326-SM-4BRUN","GTEX-Y114-2026-SM-4TT7L","GTEX-Y3IK-2326-SM-4WWDT","GTEX-Y5LM-1726-SM-4VDSX","GTEX-Y5V5-2126-SM-4WWFO","GTEX-Y8LW-1626-SM-5IFHX","GTEX-YB5K-1626-SM-5IFIN","GTEX-YFC4-1426-SM-5IFJG","GTEX-ZAJG-0626-SM-5HL8X","GTEX-ZC5H-2626-SM-5J2MG","GTEX-ZF29-1926-SM-5S2P1","GTEX-ZF2S-2026-SM-5E461","GTEX-ZVT2-1826-SM-5NQ8W","GTEX-ZXES-0826-SM-5E43C"
"ENSG00000112486",0.570014782559946,0.0800019247705772,85.5314523610044,3.21998066389851,0.659989839306393,0.820026105473223,0.0899993468124429,1.28002621554827,0.149997859123288,6.56994105315821,1.77004393248278,0.649986711827789,0.549990748383086,0.73997665745523,1.01001191512428,0.170003765654827,1.19002194862203,0.329999283681658,0.12999648446659,0.259996072097614,0.0899993468124429,-1.08929828490645e-08,0.279991812670302,0.400007187405312,0.0400009173779441,0.0800019247705772,0.0299997415975628,-1.08929828490645e-08,-1.08929828490645e-08,0.780003002603051,0.389989020394857,0.279991812670302,-1.08929828490645e-08,0.12000176527429,0.0800019247705772,0.200004541059568,0.109997570152457,0.0299997415975628,1.49997505424585,0.360007321134089,0.729978054906192,0.209997820234226,0.319989942599089,0.0899993468124429,0.219997200593687,0.12000176527429,0.0499985486239811,0.070001829049168,0.159996362719471,0.12999648446659,0.230005643111706,0.930030283491994,0.0299997415975628,0.0400009173779441,0.189994102944288,0.0899993468124429,0.109997570152457,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,0.0199995176441048,0.109997570152457,0.349989554142885,0.299992615978837,0.86000886685743,0.180004817410519,0.259996072097614
"ENSG00000112742",7.73989296113875,16.6703612158221,3.69996117218033,2.03001374051321,2.26006113424918,12.4397365741209,6.53994915535691,3.3500193100246,5.05992116020423,1.47000280743042,10.5302150988348,4.19001591505365,4.07004734594535,8.8399414081722,1.88000019705639,2.45005014500787,7.6497437340626,0.56001062521089,0.629994790734718,0.389989020394857,0.609981244951529,0.389989020394857,0.520016150830449,0.12999648446659,0.609981244951529,0.329999283681658,0.360007321134089,1.05002719568038,0.440015112700933,0.299992615978837,1.27003168930567,0.319989942599089,0.200004541059568,0.23999915614479,0.209997820234226,0.459987648068746,0.279991812670302,0.479997066352972,2.09001005586357,0.250007086426838,0.189994102944288,0.299992615978837,0.189994102944288,0.640001660842258,0.640001660842258,0.0999980959377491,1.54003539658073,0.670007129332455,0.370002290777625,0.250007086426838,0.76999852220468,0.440015112700933,0.299992615978837,0.370002290777625,0.12999648446659,0.599984629986704,0.230005643111706,0.430012017414054,0.339989684235451,0.259996072097614,0.979982972455252,0.180004817410519,0.670007129332455,0.56001062521089,0.339989684235451,0.420002294137507,0.56001062521089
"ENSG00000112984",35.3897394385181,33.0609520063522,6.55992850490286,2.25005296133814,6.56994105315821,9.39990729454292,27.4103219357552,7.82025434285308,8.99011476726502,2.35004149134697,33.5596790097432,8.07981049102757,13.719869464112,12.209920038831,6.14991056871016,3.18004327836505,14.7802871572945,0.470000337915071,0.709989421554317,0.299992615978837,0.909985502403843,0.629994790734718,0.23999915614479,0.149997859123288,0.180004817410519,0.579995945145177,0.279991812670302,0.520016150830449,0.12999648446659,0.070001829049168,1.31997210364467,0.549990748383086,0.219997200593687,-1.08929828490645e-08,0.200004541059568,0.310002913324617,0.070001829049168,0.640001660842258,4.560157536871,0.230005643111706,0.189994102944288,0.49000172562106,0.299992615978837,0.299992615978837,0.279991812670302,0.609981244951529,2.56994723280546,0.319989942599089,0.500006074241459,0.140003218630404,1.01001191512428,0.450000206761987,0.0199995176441048,0.310002913324617,0.12000176527429,0.570014782559946,0.109997570152457,0.56001062521089,0.310002913324617,0.209997820234226,0.86000886685743,0.530005975086084,0.380009797082973,0.380009797082973,0.629994790734718,0.450000206761987,0.430012017414054
"ENSG00000115163",14.099750053087,20.6995902536911,2.4299159290955,2.04996091677076,2.52998682930043,19.1706154202568,12.3401078105951,5.25986489318665,6.2400985814387,1.47000280743042,42.5995455245896,7.73024094299723,6.54993121338496,9.6601839635464,2.40994710622955,4.38012081692192,5.32997715619848,0.310002913324617,0.370002290777625,0.259996072097614,0.649986711827789,0.780003002603051,0.700006632830693,0.729978054906192,1.77004393248278,5.86997453867791,0.0400009173779441,0.969970924342351,0.0999980959377491,0.570014782559946,0.930030283491994,0.890001644741272,3.41995707079069,0.940021767145367,0.349989554142885,7.49021641060251,2.60006057862932,1.2500157909149,1.76000621404298,0.349989554142885,0.219997200593687,1.86998760372706,9.47974216753266,0.109997570152457,0.189994102944288,3.3500193100246,1.16002577445923,0.140003218630404,0.879991497016321,1.86998760372706,0.409997065989814,2.44004687634032,0.479997066352972,1.04002159768411,2.61996847311136,0.949988631667639,0.459987648068746,0.170003765654827,0.360007321134089,0.549990748383086,0.789972805912032,0.0899993468124429,0.209997820234226,0.23999915614479,1.88000019705639,0.789972805912032,1.13000083935326
"ENSG00000115386",-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,0.279991812670302,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,0.360007321134089,0.12000176527429,0.0800019247705772,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,73.2105822850437,-1.08929828490645e-08,43.4404393561602,1.22997375231872,10.1602078603103,8.41013213662008,0.149997859123288,11.2798197217951,11.6001828169917,6.74017463602521,10.6402815298808,0.0800019247705772,5.75992309979521,4.94993153903009,12.0601870690609,4.33991748752723,1.84001323726487,3.38997465185755,6.32985345146004,17.3205964801364,0.329999283681658,7.46016027762626,0.279991812670302,0.629994790734718,0.629994790734718,4.70989115837993,5.96018852564109,1.28002621554827,1.17999266142953,9.17013315830516,9.21985161150978,5.33996340772627,4.28995865427395,12.4095917396366,5.37003454300288,133.028279040938,14.6802204570561,42.0596721467995,17.4701176843628,0.0499985486239811,0.0999980959377491,2.99990989213094,1.36997284899953,76.5208580762994
"ENSG00000115414",640.430296164743,650.586818671152,1718.45833814139,2519.46103219737,607.018898712151,554.251668165448,2531.89073436611,1364.72915198681,3894.97844655149,887.620006109883,1408.94441024101,2528.0327347337,2381.07837606831,1114.90008243534,500.906360163589,149.799642359589,922.24000336428,125.895991687412,109.849680748873,57.5193281031059,49.260887447238,90.2330478120901,68.6400634763483,42.2408173700685,52.1491681723126,215.104410084116,59.1979630415596,140.935355254237,153.808414339437,57.0112486669029,286.659636343445,127.282358674276,194.684280414849,134.707772988293,131.169546660815,301.914287618871,79.8091317249253,115.831798053006,780.52344175474,56.3590114644423,169.364944308239,227.463879396375,217.669184976434,140.788896949377,181.307154142538,157.323549333942,279.459389335027,101.019200496461,134.558458990948,97.7473198694848,150.434370037731,159.940443120794,60.7905964150842,304.964027949023,128.710754291004,80.6712170613111,82.4005745534991,119.559746527412,124.102500594671,179.481577848637,314.997249259267,54.8482504385032,79.9420106225255,152.24916696106,280.487925493673,47.4807104005219,97.5577927247634
"ENSG00000117399",108.683319545196,77.9502363533333,16.8796669441573,6.10996407598993,8.52991210889695,27.1192768349928,38.0905740447129,13.7503371036626,44.5010533725121,8.30987282638131,39.6999052885792,20.8002742073514,23.8206262323836,40.0398307003106,5.77992357598028,13.5403530980719,21.2992727622948,2.75008363627949,2.10003471560332,1.22003114516553,2.44004687634032,2.16000138974763,2.87009287491011,2.61996847311136,1.19002194862203,2.40994710622955,1.84999371938263,1.47000280743042,1.86002830758789,0.500006074241459,3.68996997061519,1.46004437854568,1.26002772923155,8.68986635344929,0.700006632830693,1.67997701746978,0.979982972455252,2.68992093100514,10.7202409665558,2.20006232961271,2.06996044702937,1.78001541096126,1.15000970664937,4.11003028517545,0.940021767145367,1.23999732009064,9.46004800195314,0.829988259880406,0.670007129332455,1.41999354400082,2.51006608979293,2.64993261813779,37.8799340652738,2.02004297614263,1.56003187903078,1.17999266142953,0.820026105473223,2.55998712498463,1.28002621554827,1.6100485820975,2.44004687634032,0.940021767145367,4.19001591505365,1.63004885962077,0.820026105473223,1.88993529860615,6.09008822092418
"ENSG00000117650",6.53994915535691,38.1090606762415,21.1800176395554,5.42015403575785,7.6201039843515,42.7000606433489,48.1602188917313,7.80022130517824,12.8900690005291,5.0701044850389,64.6678925751529,8.36014197026279,24.8098627855418,13.000444366174,7.34011905849092,3.11004658923311,40.550967283755,0.200004541059568,0.400007187405312,0.189994102944288,0.479997066352972,0.420002294137507,-1.08929828490645e-08,0.0800019247705772,0.140003218630404,0.12999648446659,0.209997820234226,0.690020300869277,0.109997570152457,0.0299997415975628,0.579995945145177,0.12000176527429,0.109997570152457,0.0400009173779441,0.140003218630404,0.12000176527429,0.0499985486239811,0.440015112700933,1.66998640985821,0.0600019850485141,0.310002913324617,0.0999980959377491,0.290001803609458,0.0800019247705772,0.230005643111706,0.319989942599089,2.14998878091476,0.170003765654827,0.12000176527429,0.0299997415975628,0.259996072097614,0.299992615978837,-1.08929828490645e-08,0.250007086426838,-1.08929828490645e-08,0.200004541059568,0.0400009173779441,0.349989554142885,0.170003765654827,0.0800019247705772,0.479997066352972,0.0800019247705772,0.149997859123288,0.0299997415975628,0.180004817410519,0.430012017414054,0.459987648068746
"ENSG00000117724",45.6792930230427,83.9572388999168,35.3701200856527,10.1997264993894,15.8203412064497,64.6410031307082,66.6012956546859,22.139256023341,22.6201442154838,11.2899893518897,181.533507144067,14.0899795445353,10.5302150988348,56.9283214895375,10.9698241286833,17.7201460156361,63.7112993709195,0.750007905765057,1.81001688838265,1.19996990572637,1.23999732009064,1.60002962131261,0.800014353581251,0.73997665745523,0.700006632830693,1.44002962993878,1.34997408453564,3.01994517112565,1.37998725005868,0.459987648068746,3.56004335417243,0.640001660842258,0.81001471727066,0.829988259880406,1.22003114516553,1.09998895803959,0.949988631667639,1.57001831529203,7.6497437340626,0.990029563264079,1.29000984284336,1.34997408453564,0.879991497016321,1.66998640985821,1.42997652002291,0.599984629986704,5.83993771239619,2.32992082354981,1.17999266142953,0.409997065989814,1.27003168930567,1.15000970664937,0.589987696079665,1.49002040354138,0.679987395248109,0.670007129332455,1.47000280743042,0.659989839306393,0.930030283491994,0.570014782559946,3.75006431663115,0.789972805912032,1.33999141391491,0.76999852220468,1.01001191512428,0.979982972455252,0.780003002603051
"ENSG00000118193",0.969970924342351,2.89006290511903,1.55000141224222,0.479997066352972,1.34997408453564,5.79999348878875,7.04986373823792,0.760016690419679,1.40004180084213,0.279991812670302,4.7799588885203,0.420002294137507,1.22997375231872,1.27003168930567,0.530005975086084,0.659989839306393,2.85006316028769,0.0800019247705772,0.140003218630404,0.0499985486239811,0.0899993468124429,0.0600019850485141,0.0199995176441048,-1.08929828490645e-08,0.070001829049168,0.12999648446659,0.0499985486239811,0.149997859123288,0.0400009173779441,0.0199995176441048,0.149997859123288,0.0400009173779441,0.0299997415975628,0.0499985486239811,0.0199995176441048,0.0199995176441048,0.0299997415975628,0.170003765654827,0.659989839306393,0.109997570152457,0.0999980959377491,0.0499985486239811,0.070001829049168,0.0899993468124429,0.12999648446659,0.0400009173779441,0.420002294137507,0.0800019247705772,0.0400009173779441,0.0499985486239811,0.0199995176441048,0.109997570152457,0.0600019850485141,0.0400009173779441,0.0299997415975628,0.0400009173779441,0.0299997415975628,0.109997570152457,0.0499985486239811,0.070001829049168,0.109997570152457,0.0499985486239811,0.0899993468124429,0.0400009173779441,0.0800019247705772,0.070001829049168,0.12999648446659
"ENSG00000123364",1.81996096962275,3.89988103168727,13.2497305813527,3.5000799323966,0.0400009173779441,6.23015670866639,13.719869464112,13.2699523501565,8.25990591236695,0.400007187405312,0.339989684235451,1.49997505424585,4.5801188759768,13.1499945226037,1.82995965264616,5.46013189270156,10.5097958104951,0.0499985486239811,0.070001829049168,0.840012996330187,0.159996362719471,0.450000206761987,0.0800019247705772,0.259996072097614,1.09998895803959,1.02001212570719,0.440015112700933,0.159996362719471,0.230005643111706,0.109997570152457,0.409997065989814,0.259996072097614,0.450000206761987,0.200004541059568,0.279991812670302,0.570014782559946,0.200004541059568,0.73997665745523,-1.08929828490645e-08,0.450000206761987,-1.08929828490645e-08,-1.08929828490645e-08,0.549990748383086,0.409997065989814,0.73997665745523,1.62001787547941,0.0899993468124429,0.180004817410519,0.299992615978837,0.189994102944288,0.999970877049078,0.279991812670302,0.879991497016321,0.62001499102767,0.0499985486239811,0.0899993468124429,0.349989554142885,1.04002159768411,0.0400009173779441,0.0800019247705772,0.909985502403843,0.149997859123288,0.189994102944288,0.729978054906192,0.189994102944288,1.02996831879479,0.209997820234226
"ENSG00000123485",20.0596993985295,11.7596834744002,2.79003458187362,1.50999616619419,3.38011714052157,13.8603897024014,18.8804806835098,2.81003223956788,4.98990000823923,1.04002159768411,24.2706452572697,4.8399829063163,7.68003114778108,8.98014882921435,3.20994955486381,2.85996133456491,4.58997316728165,0.760016690419679,0.780003002603051,0.0899993468124429,0.840012996330187,0.729978054906192,0.259996072097614,0.070001829049168,0.589987696079665,0.400007187405312,0.189994102944288,0.720014410908691,0.290001803609458,0.0800019247705772,1.2500157909149,0.360007321134089,0.180004817410519,0.430012017414054,0.339989684235451,0.180004817410519,0.230005643111706,0.73997665745523,4.90994273566024,0.310002913324617,0.170003765654827,0.12000176527429,0.979982972455252,0.0999980959377491,0.290001803609458,0.149997859123288,1.57995905055396,0.579995945145177,0.170003765654827,0.159996362719471,0.440015112700933,0.530005975086084,0.170003765654827,0.299992615978837,0.159996362719471,0.409997065989814,0.070001829049168,0.380009797082973,0.12000176527429,0.729978054906192,0.729978054906192,0.310002913324617,0.329999283681658,0.189994102944288,0.589987696079665,0.729978054906192,0.530005975086084
"ENSG00000123500",17.91032300974,31.4209323618798,77.8422478631463,179.121157471224,88.8490079359077,14.099750053087,186.146186411934,112.500466700735,427.267751951569,82.979474398909,2.54000638398421,89.2997260525231,200.75509796025,24.049583649049,74.4490029056223,2.47996262224604,37.8589342380849,0.0299997415975628,0.290001803609458,0.170003765654827,0.0499985486239811,0.670007129332455,0.00999963910239443,0.0499985486239811,0.900000617561454,0.159996362719471,0.290001803609458,0.0899993468124429,0.070001829049168,0.0400009173779441,0.23999915614479,0.0600019850485141,0.070001829049168,0.0299997415975628,0.0299997415975628,0.0600019850485141,0.0899993468124429,-1.08929828490645e-08,0.339989684235451,0.0199995176441048,0.00999963910239443,0.109997570152457,0.0199995176441048,0.0999980959377491,0.270006620285588,0.0299997415975628,0.0600019850485141,0.070001829049168,0.219997200593687,0.510001701473436,-1.08929828490645e-08,0.800014353581251,0.459987648068746,0.070001829049168,0.0899993468124429,0.149997859123288,0.0499985486239811,0.530005975086084,0.0400009173779441,0.0499985486239811,0.230005643111706,2.37000712795784,0.109997570152457,0.12000176527429,0.76999852220468,0.00999963910239443,0.0899993468124429
"ENSG00000123975",183.68527215057,172.397092311213,72.0077341122063,46.7103099871128,90.659360950842,128.42557887089,112.797181579565,71.7984058258944,47.4905849712736,32.4007538352158,402.54225357585,63.1003952402903,45.2412884309676,126.701396304612,63.6318573385269,52.2794625397401,139.797008631284,4.81989163198958,8.91996637264125,7.78995401791644,10.3299426912206,8.00010911236493,4.49985784689355,4.93006749445613,17.6294818540258,9.55031914909755,8.83014192538679,10.3801905412791,5.81005455922736,17.8298058394656,14.0004079159234,7.09989069815598,6.17982749315913,10.039783885566,13.9200873820699,5.42015403575785,2.70995280968976,7.06013451281422,25.8993555914507,4.8399829063163,5.02984241615285,5.96018852564109,5.41001784802557,14.7802871572945,6.03001155790845,2.4299159290955,22.4794654306707,14.9295975414445,3.31995920330318,4.7799588885203,5.42993275448159,4.47000760547244,9.02007898277644,9.85976790146136,2.85996133456491,4.44990898514872,7.31015835515232,9.32979495830774,4.72985190727819,4.78991095682816,17.4701176843628,7.78023957929828,11.2400118558995,3.00991086676709,7.78023957929828,16.3204802386712,9.14981347759109
"ENSG00000124102",2.38005343901153,2.48995679737547,0.500006074241459,1.22997375231872,0.0899993468124429,0.0999980959377491,0.520016150830449,0.0400009173779441,1.41999354400082,2.70001190744472,446.834500377318,47.0710898377733,33.3602166901041,0.389989020394857,0.450000206761987,2244.37706072589,-1.08929828490645e-08,3.5000799323966,33.8611107637102,5.93010124882,100.788392409047,25.5799865712791,7.70990396426684,20.4996820025492,2.70001190744472,0.780003002603051,5.63003453917157,18.3896427821553,6.89997401189042,14.3203937838169,3.91994118155769,85.4899618227455,12.4699546292111,17.1200585805914,29.9493301255385,3.78008426108962,4.03996540344093,21.3495303216744,4.63988516624736,3.53005673088202,1.55000141224222,9.28978179028534,4.30993258017468,14.0402551594392,10.6602153076521,2.38005343901153,50.5686539159585,26.649671887965,17.5295578433545,6.17982749315913,3.03001291628283,2.14998878091476,4.32999948243525,1.60002962131261,4.69001462930177,46.8984792921842,16.9101164190896,10.2799380547343,2.05993642236614,0.349989554142885,3.1299489812896,79.5385227140044,60.3079411178451,31.8198396685691,4.00010918924807,5.85006806090728,2.10003471560332
"ENSG00000124440",0.990029563264079,0.270006620285588,0.0499985486239811,0.0400009173779441,0.12000176527429,0.070001829049168,0.170003765654827,0.0299997415975628,0.00999963910239443,0.270006620285588,0.0299997415975628,0.430012017414054,0.189994102944288,0.159996362719471,0.0999980959377491,1.48002911262837,0.0400009173779441,26.7199612016236,21.4593247077597,4.8899001103815,9.34986611867582,11.7100619571121,23.7793822452478,29.9804862999176,5.85980972474011,49.4284860219255,11.0002839186586,18.5998932651761,42.9613200889684,2.47000854557863,21.2196949751668,18.6295711761868,17.5794488551405,24.6692426403709,9.61008961850359,30.5892501629997,67.8877209720363,21.5607145778434,31.6592337075817,23.5905777370939,13.7398562292075,36.150910866244,26.1102568954783,9.09984182298004,31.009824951645,47.3886466902635,44.08962430651,9.62008766469782,39.3792400394894,34.1392093504584,67.4608510906072,57.0389178945512,25.7400678701413,18.2702065344955,23.0203415070726,13.8902064733073,22.7096957646475,14.4400125794239,80.2306743513577,38.9206239315732,3.73009734288317,13.0799915740462,4.4799356241383,45.8887486612598,9.14981347759109,16.3601244660099,35.9011913769755
"ENSG00000125414",0.0199995176441048,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,0.00999963910239443,0.00999963910239443,0.00999963910239443,-1.08929828490645e-08,0.00999963910239443,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,-1.08929828490645e-08,0.0499985486239811,0.520016150830449,0.0299997415975628,0.0999980959377491,0.12999648446659,0.250007086426838,0.00999963910239443,0.49000172562106,0.420002294137507,0.279991812670302,0.450000206761987,0.209997820234226,0.12000176527429,0.0299997415975628,0.00999963910239443,0.070001829049168,0.109997570152457,0.510001701473436,-1.08929828490645e-08,0.0400009173779441,0.0299997415975628,0.070001829049168,0.409997065989814,0.409997065989814,0.00999963910239443,1.05998186722779,0.0999980959377491,0.230005643111706,0.0899993468124429,0.599984629986704,0.400007187405312,0.170003765654827,0.070001829049168,0.12000176527429,0.23999915614479,0.12999648446659,0.0499985486239811,0.879991497016321,0.0400009173779441,0.159996362719471,0.0600019850485141,0.200004541059568,0.140003218630404,0.189994102944288,0.0899993468124429,0.219997200593687,0.149997859123288,0.219997200593687,0.0299997415975628,0.310002913324617
"ENSG00000126787",4.66989819148522,7.65982624558859,3.90989824484093,2.03001374051321,3.44996537817062,12.7099504015377,11.1198873342226,4.30993258017468,3.96009691590036,1.22997375231872,12.9195895969888,3.88988947620944,8.44987075223761,9.05014305845364,1.76000621404298,1.27003168930567,8.83014192538679,0.209997820234226,0.329999283681658,0.0800019247705772,0.579995945145177,0.389989020394857,0.109997570152457,0.00999963910239443,0.0800019247705772,0.279991812670302,0.12999648446659,0.549990748383086,0.070001829049168,0.00999963910239443,0.539999812816941,0.180004817410519,0.349989554142885,0.140003218630404,-1.08929828490645e-08,-1.08929828490645e-08,0.12999648446659,0.219997200593687,2.94999198016491,0.159996362719471,0.56001062521089,0.109997570152457,0.12000176527429,0.12000176527429,0.109997570152457,0.0600019850485141,1.54003539658073,0.259996072097614,0.109997570152457,0.0999980959377491,0.189994102944288,0.290001803609458,0.149997859123288,0.12000176527429,0.0800019247705772,0.180004817410519,0.0499985486239811,0.319989942599089,0.0899993468124429,0.12000176527429,0.500006074241459,0.479997066352972,0.230005643111706,0.0899993468124429,0.140003218630404,0.200004541059568,0.180004817410519
"ENSG00000127564",106.188698032488,43.4494736888088,22.2700859298398,7.63014743521509,14.1899572061455,40.9605953322968,40.2206399364413,6.74999429608907,21.5906261895377,4.70989115837993,28.2200546727736,9.04011058380025,16.7898108912423,157.214538050934,6.16998163032541,4.15991264360535,22.3396615140918,0.219997200593687,3.94995112594501,0.319989942599089,1.64002816492192,1.46004437854568,0.539999812816941,0.450000206761987,2.23993375269641,2.08003322674848,0.700006632830693,1.54003539658073,1.64002816492192,0.250007086426838,2.58998380868201,1.6100485820975,1.40004180084213,1.16002577445923,0.780003002603051,1.31002936497633,0.459987648068746,2.94999198016491,13.3900761516004,0.329999283681658,0.219997200593687,1.05998186722779,0.640001660842258,1.48002911262837,1.64995408758484,0.73997665745523,7.58006219018665,1.62001787547941,0.430012017414054,0.670007129332455,0.86000886685743,0.599984629986704,1.44002962993878,1.96001422400396,0.780003002603051,1.88993529860615,0.070001829049168,0.530005975086084,1.22997375231872,1.84001323726487,2.38005343901153,1.86998760372706,1.19002194862203,0.479997066352972,1.17999266142953,1.27003168930567,0.729978054906192
"ENSG00000129195",4.85005992092451,13.6695558542357,4.11003028517545,2.33995954027622,5.73999182000105,8.90020096467867,14.4700730645643,3.34004635654242,2.82997694455695,1.76000621404298,21.650573955653,6.2900463874371,3.46002652924039,10.2103379221109,2.55998712498463,1.36003106861706,3.940104490076,0.430012017414054,0.679987395248109,0.109997570152457,0.820026105473223,0.659989839306393,0.380009797082973,0.270006620285588,0.12999648446659,0.290001803609458,0.329999283681658,0.609981244951529,0.23999915614479,0.279991812670302,1.14000095567989,0.180004817410519,-1.08929828490645e-08,0.0499985486239811,0.400007187405312,0.149997859123288,0.070001829049168,0.56001062521089,6.20988992815625,0.0499985486239811,0.570014782559946,0.170003765654827,0.549990748383086,0.530005975086084,0.530005975086084,0.109997570152457,2.06996044702937,0.279991812670302,0.259996072097614,0.0999980959377491,0.679987395248109,0.290001803609458,0.270006620285588,0.149997859123288,0.140003218630404,0.360007321134089,0.170003765654827,0.510001701473436,0.230005643111706,0.279991812670302,0.599984629986704,0.400007187405312,0.750007905765057,0.409997065989814,0.319989942599089,0.500006074241459,0.389989020394857
"ENSG00000129810",2.58998380868201,5.41001784802557,1.82995965264616,0.609981244951529,3.67006841211547,12.5002460827571,12.6501795699927,1.49997505424585,3.34004635654242,0.760016690419679,7.78995401791644,2.55006560362195,5.64997575715642,2.05993642236614,1.64002816492192,1.05998186722779,4.09013175498913,0.12000176527429,0.149997859123288,0.0299997415975628,0.230005643111706,0.180004817410519,0.149997859123288,0.0999980959377491,0.12000176527429,0.290001803609458,0.250007086426838,0.250007086426838,0.180004817410519,0.0400009173779441,0.170003765654827,0.12999648446659,0.140003218630404,0.070001829049168,0.0600019850485141,0.0899993468124429,0.329999283681658,0.299992615978837,0.750007905765057,0.149997859123288,0.250007086426838,0.0600019850485141,0.230005643111706,0.0800019247705772,0.070001829049168,0.0499985486239811,0.869973059554005,0.270006620285588,0.0499985486239811,0.0899993468124429,0.0299997415975628,0.0400009173779441,0.209997820234226,0.209997820234226,0.170003765654827,0.209997820234226,0.140003218630404,0.170003765654827,0.0800019247705772,0.12999648446659,0.370002290777625,0.070001829049168,0.230005643111706,0.149997859123288,0.319989942599089,0.250007086426838,0.12999648446659
"ENSG00000130032",0.149997859123288,0.0499985486239811,0.070001829049168,0.319989942599089,0.070001829049168,0.00999963910239443,0.0299997415975628,0.00999963910239443,0.12999648446659,0.209997820234226,0.0199995176441048,0.189994102944288,0.0800019247705772,0.0400009173779441,0.389989020394857,0.0199995176441048,0.070001829049168,4.50985214899711,2.16000138974763,5.93997616292508,1.14000095567989,2.9099700578108,1.47000280743042,0.360007321134089,1.49002040354138,4.74989723284851,2.92007621377021,1.92993553475536,0.920017197435768,1.05002719568038,3.81008028346722,3.84991158510663,3.21998066389851,1.69002735760813,3.18998095923613,7.46016027762626,1.81996096962275,0.510001701473436,6.5900120130493,1.16996666022858,3.14997869551828,9.06018666564951,4.7200245984929,1.26002772923155,3.38011714052157,1.67997701746978,1.66998640985821,3.65990414641297,2.4299159290955,3.28994063033955,2.17006060613911,0.829988259880406,0.909985502403843,3.93000990789402,1.57001831529203,2.1299548114834,0.56001062521089,1.63004885962077,1.99000935534123,2.55006560362195,8.47979787391657,0.420002294137507,4.49985784689355,1.81996096962275,7.41993000782642,0.140003218630404,2.93998617007879
