"","empirical"
"4750","ENSG00000163666"
"4751","ENSG00000163673"
"4752","ENSG00000163681"
"4753","ENSG00000163682"
"4754","ENSG00000163684"
"4755","ENSG00000163686"
"4756","ENSG00000163697"
"4757","ENSG00000163701"
"4758","ENSG00000163703"
"4759","ENSG00000163714"
"4760","ENSG00000163719"
"4761","ENSG00000163735"
"4762","ENSG00000163738"
"4763","ENSG00000163739"
"4764","ENSG00000163743"
"4765","ENSG00000163749"
"4766","ENSG00000163751"
"4767","ENSG00000163762"
"4768","ENSG00000163785"
"4769","ENSG00000163794"
"4770","ENSG00000163803"
"4771","ENSG00000163812"
"4772","ENSG00000163817"
"4773","ENSG00000163820"
"4774","ENSG00000163864"
"4775","ENSG00000163866"
"4776","ENSG00000163870"
"4777","ENSG00000163872"
"4778","ENSG00000163873"
"4779","ENSG00000163877"
"4780","ENSG00000163879"
"4781","ENSG00000163882"
"4782","ENSG00000163904"
"4783","ENSG00000163909"
"4784","ENSG00000163913"
"4785","ENSG00000163930"
"4786","ENSG00000163931"
"4787","ENSG00000163938"
"4788","ENSG00000163947"
"4789","ENSG00000163956"
"4790","ENSG00000163959"
"4791","ENSG00000163960"
"4792","ENSG00000163961"
"4793","ENSG00000163975"
"4794","ENSG00000163995"
"4795","ENSG00000164008"
"4796","ENSG00000164010"
"4797","ENSG00000164022"
"4798","ENSG00000164023"
"4799","ENSG00000164024"
"4800","ENSG00000164031"
"4801","ENSG00000164037"
"4802","ENSG00000164038"
"4803","ENSG00000164040"
"4804","ENSG00000164061"
"4805","ENSG00000164068"
"4806","ENSG00000164070"
"4807","ENSG00000164076"
"4808","ENSG00000164077"
"4809","ENSG00000164078"
"4810","ENSG00000164080"
"4811","ENSG00000164086"
"4812","ENSG00000164089"
"4813","ENSG00000164093"
"4814","ENSG00000164096"
"4815","ENSG00000164099"
"4816","ENSG00000164100"
"4817","ENSG00000164105"
"4818","ENSG00000164106"
"4819","ENSG00000164111"
"4820","ENSG00000164116"
"4821","ENSG00000164117"
"4822","ENSG00000164120"
"4823","ENSG00000164124"
"4824","ENSG00000164129"
"4825","ENSG00000164142"
"4826","ENSG00000164161"
"4827","ENSG00000164162"
"4828","ENSG00000164164"
"4829","ENSG00000164167"
"4830","ENSG00000164169"
"4831","ENSG00000164171"
"4832","ENSG00000164172"
"4833","ENSG00000164181"
"4834","ENSG00000164182"
"4835","ENSG00000164185"
"4836","ENSG00000164188"
"4837","ENSG00000164190"
"4838","ENSG00000164197"
"4839","ENSG00000164199"
"4840","ENSG00000164209"
"4841","ENSG00000164211"
"4842","ENSG00000164241"
"4843","ENSG00000164251"
"4844","ENSG00000164258"
"4845","ENSG00000164291"
"4846","ENSG00000164292"
"4847","ENSG00000164303"
"4848","ENSG00000164306"
"4849","ENSG00000164307"
"4850","ENSG00000164308"
"4851","ENSG00000164326"
"4852","ENSG00000164329"
"4853","ENSG00000164332"
"4854","ENSG00000164342"
"4855","ENSG00000164346"
"4856","ENSG00000164362"
"4857","ENSG00000164379"
"4858","ENSG00000164398"
"4859","ENSG00000164403"
"4860","ENSG00000164414"
"4861","ENSG00000164418"
"4862","ENSG00000164434"
"4863","ENSG00000164438"
"4864","ENSG00000164440"
"4865","ENSG00000164465"
"4866","ENSG00000164483"
"4867","ENSG00000164484"
"4868","ENSG00000164485"
"4869","ENSG00000164506"
"4870","ENSG00000164520"
"4871","ENSG00000164535"
"4872","ENSG00000164543"
"4873","ENSG00000164548"
"4874","ENSG00000164576"
"4875","ENSG00000164587"
"4876","ENSG00000164591"
"4877","ENSG00000164603"
"4878","ENSG00000164610"
"4879","ENSG00000164615"
"4880","ENSG00000164620"
"4881","ENSG00000164626"
"4882","ENSG00000164631"
"4883","ENSG00000164647"
"4884","ENSG00000164649"
"4885","ENSG00000164659"
"4886","ENSG00000164669"
"4887","ENSG00000164674"
"4888","ENSG00000164675"
"4889","ENSG00000164683"
"4890","ENSG00000164684"
"4891","ENSG00000164687"
"4892","ENSG00000164691"
"4893","ENSG00000164708"
"4894","ENSG00000164713"
"4895","ENSG00000164715"
"4896","ENSG00000164743"
"4897","ENSG00000164749"
"4898","ENSG00000164758"
"4899","ENSG00000164764"
"4900","ENSG00000164776"
"4901","ENSG00000164778"
"4902","ENSG00000164796"
"4903","ENSG00000164808"
"4904","ENSG00000164825"
"4905","ENSG00000164830"
"4906","ENSG00000164845"
"4907","ENSG00000164850"
"4908","ENSG00000164855"
"4909","ENSG00000164879"
"4910","ENSG00000164880"
"4911","ENSG00000164889"
"4912","ENSG00000164896"
"4913","ENSG00000164897"
"4914","ENSG00000164898"
"4915","ENSG00000164904"
"4916","ENSG00000164916"
"4917","ENSG00000164920"
"4918","ENSG00000164929"
"4919","ENSG00000164930"
"4920","ENSG00000164933"
"4921","ENSG00000164953"
"4922","ENSG00000164975"
"4923","ENSG00000164978"
"4924","ENSG00000164983"
"4925","ENSG00000164985"
"4926","ENSG00000164989"
"4927","ENSG00000165006"
"4928","ENSG00000165023"
"4929","ENSG00000165046"
"4930","ENSG00000165060"
"4931","ENSG00000165061"
"4932","ENSG00000165071"
"4933","ENSG00000165084"
"4934","ENSG00000165102"
"4935","ENSG00000165113"
"4936","ENSG00000165115"
"4937","ENSG00000165125"
"4938","ENSG00000165138"
"4939","ENSG00000165171"
"4940","ENSG00000165175"
"4941","ENSG00000165178"
"4942","ENSG00000165188"
"4943","ENSG00000165194"
"4944","ENSG00000165195"
"4945","ENSG00000165215"
"4946","ENSG00000165219"
"4947","ENSG00000165233"
"4948","ENSG00000165259"
"4949","ENSG00000165271"
"4950","ENSG00000165272"
"4951","ENSG00000165282"
"4952","ENSG00000165288"
"4953","ENSG00000165300"
"4954","ENSG00000165312"
"4955","ENSG00000165322"
"4956","ENSG00000165323"
"4957","ENSG00000165338"
"4958","ENSG00000165355"
"4959","ENSG00000165376"
"4960","ENSG00000165389"
"4961","ENSG00000165392"
"4962","ENSG00000165406"
"4963","ENSG00000165409"
"4964","ENSG00000165416"
"4965","ENSG00000165449"
"4966","ENSG00000165457"
"4967","ENSG00000165475"
"4968","ENSG00000165487"
"4969","ENSG00000165495"
"4970","ENSG00000165502"
"4971","ENSG00000165511"
"4972","ENSG00000165512"
"4973","ENSG00000165516"
"4974","ENSG00000165521"
"4975","ENSG00000165525"
"4976","ENSG00000165533"
"4977","ENSG00000165568"
"4978","ENSG00000165617"
"4979","ENSG00000165621"
"4980","ENSG00000165626"
"4981","ENSG00000165630"
"4982","ENSG00000165632"
"4983","ENSG00000165644"
"4984","ENSG00000165646"
"4985","ENSG00000165655"
"4986","ENSG00000165661"
"4987","ENSG00000165669"
"4988","ENSG00000165688"
"4989","ENSG00000165689"
"4990","ENSG00000165698"
"4991","ENSG00000165714"
"4992","ENSG00000165724"
"4993","ENSG00000165730"
"4994","ENSG00000165752"
"4995","ENSG00000165757"
"4996","ENSG00000165775"
"4997","ENSG00000165794"
"4998","ENSG00000165802"
"4999","ENSG00000165806"
"5000","ENSG00000165807"
"5001","ENSG00000165813"
"5002","ENSG00000165821"
"5003","ENSG00000165828"
"5004","ENSG00000165861"
"5005","ENSG00000165863"
"5006","ENSG00000165874"
"5007","ENSG00000165879"
"5008","ENSG00000165886"
"5009","ENSG00000165895"
"5010","ENSG00000165899"
"5011","ENSG00000165905"
"5012","ENSG00000165912"
"5013","ENSG00000165923"
"5014","ENSG00000165929"
"5015","ENSG00000165943"
"5016","ENSG00000165948"
"5017","ENSG00000165953"
"5018","ENSG00000165966"
"5019","ENSG00000165973"
"5020","ENSG00000165985"
"5021","ENSG00000165995"
"5022","ENSG00000165997"
"5023","ENSG00000166002"
"5024","ENSG00000166004"
"5025","ENSG00000166006"
"5026","ENSG00000166016"
"5027","ENSG00000166025"
"5028","ENSG00000166033"
"5029","ENSG00000166035"
"5030","ENSG00000166037"
"5031","ENSG00000166046"
"5032","ENSG00000166068"
"5033","ENSG00000166073"
"5034","ENSG00000166091"
"5035","ENSG00000166106"
"5036","ENSG00000166123"
"5037","ENSG00000166128"
"5038","ENSG00000166135"
"5039","ENSG00000166136"
"5040","ENSG00000166140"
"5041","ENSG00000166143"
"5042","ENSG00000166153"
"5043","ENSG00000166165"
"5044","ENSG00000166166"
"5045","ENSG00000166188"
"5046","ENSG00000166199"
"5047","ENSG00000166206"
"5048","ENSG00000166233"
"5049","ENSG00000166260"
"5050","ENSG00000166262"
"5051","ENSG00000166263"
"5052","ENSG00000166266"
"5053","ENSG00000166272"
"5054","ENSG00000166275"
"5055","ENSG00000166278"
"5056","ENSG00000166295"
"5057","ENSG00000166311"
"5058","ENSG00000166323"
"5059","ENSG00000166326"
"5060","ENSG00000166333"
"5061","ENSG00000166337"
"5062","ENSG00000166342"
"5063","ENSG00000166347"
"5064","ENSG00000166348"
"5065","ENSG00000166349"
"5066","ENSG00000166352"
"5067","ENSG00000166387"
"5068","ENSG00000166391"
"5069","ENSG00000166394"
"5070","ENSG00000166401"
"5071","ENSG00000166407"
"5072","ENSG00000166411"
"5073","ENSG00000166415"
"5074","ENSG00000166426"
"5075","ENSG00000166435"
"5076","ENSG00000166439"
"5077","ENSG00000166441"
"5078","ENSG00000166450"
"5079","ENSG00000166452"
"5080","ENSG00000166455"
"5081","ENSG00000166471"
"5082","ENSG00000166478"
"5083","ENSG00000166479"
"5084","ENSG00000166483"
"5085","ENSG00000166501"
"5086","ENSG00000166503"
"5087","ENSG00000166508"
"5088","ENSG00000166510"
"5089","ENSG00000166523"
"5090","ENSG00000166526"
"5091","ENSG00000166529"
"5092","ENSG00000166546"
"5093","ENSG00000166575"
"5094","ENSG00000166582"
"5095","ENSG00000166595"
"5096","ENSG00000166619"
"5097","ENSG00000166664"
"5098","ENSG00000166669"
"5099","ENSG00000166681"
"5100","ENSG00000166685"
"5101","ENSG00000166704"
"5102","ENSG00000166710"
"5103","ENSG00000166716"
"5104","ENSG00000166743"
"5105","ENSG00000166747"
"5106","ENSG00000166750"
"5107","ENSG00000166770"
"5108","ENSG00000166780"
"5109","ENSG00000166783"
"5110","ENSG00000166788"
"5111","ENSG00000166796"
"5112","ENSG00000166801"
"5113","ENSG00000166821"
"5114","ENSG00000166822"
"5115","ENSG00000166823"
"5116","ENSG00000166825"
"5117","ENSG00000166828"
"5118","ENSG00000166848"
"5119","ENSG00000166855"
"5120","ENSG00000166860"
"5121","ENSG00000166881"
"5122","ENSG00000166886"
"5123","ENSG00000166889"
"5124","ENSG00000166902"
"5125","ENSG00000166922"
"5126","ENSG00000166925"
"5127","ENSG00000166928"
"5128","ENSG00000166938"
"5129","ENSG00000166963"
"5130","ENSG00000166965"
"5131","ENSG00000166971"
"5132","ENSG00000166974"
"5133","ENSG00000166986"
"5134","ENSG00000167037"
"5135","ENSG00000167077"
"5136","ENSG00000167081"
"5137","ENSG00000167094"
"5138","ENSG00000167103"
"5139","ENSG00000167107"
"5140","ENSG00000167110"
"5141","ENSG00000167113"
"5142","ENSG00000167118"
"5143","ENSG00000167136"
"5144","ENSG00000167157"
"5145","ENSG00000167165"
"5146","ENSG00000167173"
"5147","ENSG00000167178"
"5148","ENSG00000167182"
"5149","ENSG00000167193"
"5150","ENSG00000167196"
"5151","ENSG00000167216"
"5152","ENSG00000167232"
"5153","ENSG00000167244"
"5154","ENSG00000167261"
"5155","ENSG00000167264"
"5156","ENSG00000167272"
"5157","ENSG00000167291"
"5158","ENSG00000167315"
"5159","ENSG00000167323"
"5160","ENSG00000167332"
"5161","ENSG00000167333"
"5162","ENSG00000167363"
"5163","ENSG00000167378"
"5164","ENSG00000167384"
"5165","ENSG00000167395"
"5166","ENSG00000167419"
"5167","ENSG00000167468"
"5168","ENSG00000167470"
"5169","ENSG00000167476"
"5170","ENSG00000167483"
"5171","ENSG00000167508"
"5172","ENSG00000167515"
"5173","ENSG00000167523"
"5174","ENSG00000167528"
"5175","ENSG00000167531"
"5176","ENSG00000167548"
"5177","ENSG00000167555"
"5178","ENSG00000167562"
"5179","ENSG00000167578"
"5180","ENSG00000167595"
"5181","ENSG00000167601"
"5182","ENSG00000167613"
"5183","ENSG00000167614"
"5184","ENSG00000167637"
"5185","ENSG00000167656"
"5186","ENSG00000167657"
"5187","ENSG00000167658"
"5188","ENSG00000167671"
"5189","ENSG00000167674"
"5190","ENSG00000167680"
"5191","ENSG00000167685"
"5192","ENSG00000167693"
"5193","ENSG00000167695"
"5194","ENSG00000167699"
"5195","ENSG00000167700"
"5196","ENSG00000167702"
"5197","ENSG00000167703"
"5198","ENSG00000167723"
"5199","ENSG00000167733"
"5200","ENSG00000167740"
"5201","ENSG00000167741"
"5202","ENSG00000167748"
"5203","ENSG00000167749"
"5204","ENSG00000167754"
"5205","ENSG00000167755"
"5206","ENSG00000167757"
"5207","ENSG00000167759"
"5208","ENSG00000167767"
"5209","ENSG00000167768"
"5210","ENSG00000167770"
"5211","ENSG00000167775"
"5212","ENSG00000167778"
"5213","ENSG00000167792"
"5214","ENSG00000167797"
"5215","ENSG00000167799"
"5216","ENSG00000167800"
"5217","ENSG00000167840"
"5218","ENSG00000167842"
"5219","ENSG00000167858"
"5220","ENSG00000167889"
"5221","ENSG00000167895"
"5222","ENSG00000167912"
"5223","ENSG00000167914"
"5224","ENSG00000167925"
"5225","ENSG00000167962"
"5226","ENSG00000167967"
"5227","ENSG00000167968"
"5228","ENSG00000167969"
"5229","ENSG00000167971"
"5230","ENSG00000167981"
"5231","ENSG00000167984"
"5232","ENSG00000167996"
"5233","ENSG00000168003"
"5234","ENSG00000168004"
"5235","ENSG00000168014"
"5236","ENSG00000168016"
"5237","ENSG00000168028"
"5238","ENSG00000168032"
"5239","ENSG00000168038"
"5240","ENSG00000168067"
"5241","ENSG00000168077"
"5242","ENSG00000168081"
"5243","ENSG00000168116"
"5244","ENSG00000168137"
"5245","ENSG00000168143"
"5246","ENSG00000168152"
"5247","ENSG00000168172"
"5248","ENSG00000168175"
"5249","ENSG00000168214"
"5250","ENSG00000168216"
"5251","ENSG00000168228"
"5252","ENSG00000168229"
"5253","ENSG00000168234"
"5254","ENSG00000168243"
"5255","ENSG00000168264"
"5256","ENSG00000168268"
"5257","ENSG00000168269"
"5258","ENSG00000168273"
"5259","ENSG00000168280"
"5260","ENSG00000168282"
"5261","ENSG00000168286"
"5262","ENSG00000168297"
"5263","ENSG00000168298"
"5264","ENSG00000168300"
"5265","ENSG00000168303"
"5266","ENSG00000168306"
"5267","ENSG00000168310"
"5268","ENSG00000168386"
"5269","ENSG00000168389"
"5270","ENSG00000168398"
"5271","ENSG00000168438"
"5272","ENSG00000168447"
"5273","ENSG00000168453"
"5274","ENSG00000168495"
"5275","ENSG00000168502"
"5276","ENSG00000168522"
"5277","ENSG00000168538"
"5278","ENSG00000168539"
"5279","ENSG00000168546"
"5280","ENSG00000168564"
"5281","ENSG00000168566"
"5282","ENSG00000168589"
"5283","ENSG00000168594"
"5284","ENSG00000168610"
"5285","ENSG00000168621"
"5286","ENSG00000168658"
"5287","ENSG00000168679"
"5288","ENSG00000168685"
"5289","ENSG00000168702"
"5290","ENSG00000168734"
"5291","ENSG00000168754"
"5292","ENSG00000168758"
"5293","ENSG00000168763"
"5294","ENSG00000168765"
"5295","ENSG00000168769"
"5296","ENSG00000168772"
"5297","ENSG00000168778"
"5298","ENSG00000168781"
"5299","ENSG00000168785"
"5300","ENSG00000168792"
"5301","ENSG00000168795"
"5302","ENSG00000168811"
"5303","ENSG00000168813"
"5304","ENSG00000168818"
"5305","ENSG00000168872"
"5306","ENSG00000168876"
"5307","ENSG00000168884"
"5308","ENSG00000168887"
"5309","ENSG00000168890"
"5310","ENSG00000168904"
"5311","ENSG00000168906"
"5312","ENSG00000168907"
"5313","ENSG00000168913"
"5314","ENSG00000168918"
"5315","ENSG00000168936"
"5316","ENSG00000168944"
"5317","ENSG00000168958"
"5318","ENSG00000169016"
"5319","ENSG00000169018"
"5320","ENSG00000169026"
"5321","ENSG00000169032"
"5322","ENSG00000169035"
"5323","ENSG00000169047"
"5324","ENSG00000169071"
"5325","ENSG00000169085"
"5326","ENSG00000169093"
"5327","ENSG00000169100"
"5328","ENSG00000169105"
"5329","ENSG00000169116"
"5330","ENSG00000169122"
"5331","ENSG00000169126"
"5332","ENSG00000169129"
"5333","ENSG00000169131"
"5334","ENSG00000169136"
"5335","ENSG00000169155"
"5336","ENSG00000169169"
"5337","ENSG00000169174"
"5338","ENSG00000169184"
"5339","ENSG00000169193"
"5340","ENSG00000169220"
"5341","ENSG00000169224"
"5342","ENSG00000169231"
"5343","ENSG00000169239"
"5344","ENSG00000169242"
"5345","ENSG00000169249"
"5346","ENSG00000169313"
"5347","ENSG00000169330"
"5348","ENSG00000169344"
"5349","ENSG00000169347"
"5350","ENSG00000169371"
"5351","ENSG00000169372"
"5352","ENSG00000169375"
"5353","ENSG00000169379"
"5354","ENSG00000169385"
"5355","ENSG00000169410"
"5356","ENSG00000169435"
"5357","ENSG00000169439"
"5358","ENSG00000169446"
"5359","ENSG00000169469"
"5360","ENSG00000169495"
"5361","ENSG00000169499"
"5362","ENSG00000169504"
"5363","ENSG00000169507"
"5364","ENSG00000169508"
"5365","ENSG00000169550"
"5366","ENSG00000169562"
"5367","ENSG00000169567"
"5368","ENSG00000169594"
"5369","ENSG00000169599"
"5370","ENSG00000169604"
"5371","ENSG00000169621"
"5372","ENSG00000169635"
"5373","ENSG00000169641"
"5374","ENSG00000169668"
"5375","ENSG00000169682"
"5376","ENSG00000169683"
"5377","ENSG00000169696"
"5378","ENSG00000169710"
"5379","ENSG00000169714"
"5380","ENSG00000169718"
"5381","ENSG00000169727"
"5382","ENSG00000169738"
"5383","ENSG00000169752"
"5384","ENSG00000169758"
"5385","ENSG00000169760"
"5386","ENSG00000169762"
"5387","ENSG00000169764"
"5388","ENSG00000169826"
"5389","ENSG00000169851"
"5390","ENSG00000169855"
"5391","ENSG00000169857"
"5392","ENSG00000169860"
"5393","ENSG00000169902"
"5394","ENSG00000169906"
"5395","ENSG00000169908"
"5396","ENSG00000169926"
"5397","ENSG00000169951"
"5398","ENSG00000169955"
"5399","ENSG00000169962"
"5400","ENSG00000169967"
"5401","ENSG00000169972"
"5402","ENSG00000169989"
"5403","ENSG00000170004"
"5404","ENSG00000170011"
"5405","ENSG00000170035"
"5406","ENSG00000170085"
"5407","ENSG00000170088"
"5408","ENSG00000170092"
"5409","ENSG00000170099"
"5410","ENSG00000170100"
"5411","ENSG00000170122"
"5412","ENSG00000170144"
"5413","ENSG00000170153"
"5414","ENSG00000170160"
"5415","ENSG00000170161"
"5416","ENSG00000170175"
"5417","ENSG00000170190"
"5418","ENSG00000170214"
"5419","ENSG00000170234"
"5420","ENSG00000170242"
"5421","ENSG00000170248"
"5422","ENSG00000170260"
"5423","ENSG00000170264"
"5424","ENSG00000170265"
"5425","ENSG00000170291"
"5426","ENSG00000170293"
"5427","ENSG00000170296"
"5428","ENSG00000170310"
"5429","ENSG00000170324"
"5430","ENSG00000170325"
"5431","ENSG00000170345"
"5432","ENSG00000170364"
"5433","ENSG00000170365"
"5434","ENSG00000170379"
"5435","ENSG00000170381"
"5436","ENSG00000170382"
"5437","ENSG00000170390"
"5438","ENSG00000170412"
"5439","ENSG00000170425"
"5440","ENSG00000170430"
"5441","ENSG00000170442"
"5442","ENSG00000170445"
"5443","ENSG00000170448"
"5444","ENSG00000170456"
"5445","ENSG00000170458"
"5446","ENSG00000170465"
"5447","ENSG00000170469"
"5448","ENSG00000170476"
"5449","ENSG00000170477"
"5450","ENSG00000170482"
"5451","ENSG00000170500"
"5452","ENSG00000170522"
"5453","ENSG00000170523"
"5454","ENSG00000170537"
"5455","ENSG00000170542"
"5456","ENSG00000170545"
"5457","ENSG00000170561"
"5458","ENSG00000170579"
"5459","ENSG00000170584"
"5460","ENSG00000170604"
"5461","ENSG00000170608"
"5462","ENSG00000170624"
"5463","ENSG00000170629"
"5464","ENSG00000170634"
"5465","ENSG00000170681"
"5466","ENSG00000170684"
"5467","ENSG00000170703"
"5468","ENSG00000170776"
"5469","ENSG00000170791"
"5470","ENSG00000170801"
"5471","ENSG00000170802"
"5472","ENSG00000170835"
"5473","ENSG00000170836"
"5474","ENSG00000170837"
"5475","ENSG00000170852"
"5476","ENSG00000170854"
"5477","ENSG00000170873"
"5478","ENSG00000170889"
"5479","ENSG00000170899"
"5480","ENSG00000170903"
"5481","ENSG00000170915"
"5482","ENSG00000170917"
"5483","ENSG00000170927"
"5484","ENSG00000170946"
"5485","ENSG00000170954"
"5486","ENSG00000170959"
"5487","ENSG00000171004"
"5488","ENSG00000171016"
"5489","ENSG00000171033"
"5490","ENSG00000171049"
"5491","ENSG00000171051"
"5492","ENSG00000171055"
"5493","ENSG00000171094"
"5494","ENSG00000171097"
"5495","ENSG00000171100"
"5496","ENSG00000171102"
"5497","ENSG00000171103"
"5498","ENSG00000171105"
"5499","ENSG00000171109"
"5500","ENSG00000171116"
"5501","ENSG00000171119"
"5502","ENSG00000171121"
"5503","ENSG00000171124"
"5504","ENSG00000171132"
"5505","ENSG00000171135"
"5506","ENSG00000171150"
"5507","ENSG00000171159"
"5508","ENSG00000171160"
"5509","ENSG00000171189"
"5510","ENSG00000171195"
"5511","ENSG00000171199"
"5512","ENSG00000171201"
"5513","ENSG00000171202"
"5514","ENSG00000171204"
"5515","ENSG00000171206"
"5516","ENSG00000171209"
"5517","ENSG00000171219"
"5518","ENSG00000171222"
"5519","ENSG00000171223"
"5520","ENSG00000171227"
"5521","ENSG00000171234"
"5522","ENSG00000171243"
"5523","ENSG00000171246"
"5524","ENSG00000171291"
"5525","ENSG00000171295"
"5526","ENSG00000171303"
"5527","ENSG00000171316"
"5528","ENSG00000171365"
"5529","ENSG00000171368"
"5530","ENSG00000171385"
"5531","ENSG00000171388"
"5532","ENSG00000171401"
"5533","ENSG00000171403"
"5534","ENSG00000171425"
"5535","ENSG00000171435"
"5536","ENSG00000171443"
"5537","ENSG00000171444"
"5538","ENSG00000171448"
"5539","ENSG00000171451"
"5540","ENSG00000171453"
"5541","ENSG00000171466"
"5542","ENSG00000171467"
"5543","ENSG00000171469"
"5544","ENSG00000171487"
"5545","ENSG00000171488"
"5546","ENSG00000171503"
"5547","ENSG00000171517"
"5548","ENSG00000171533"
"5549","ENSG00000171551"
"5550","ENSG00000171552"
"5551","ENSG00000171557"
"5552","ENSG00000171564"
"5553","ENSG00000171566"
"5554","ENSG00000171570"
"5555","ENSG00000171574"
"5556","ENSG00000171587"
"5557","ENSG00000171608"
"5558","ENSG00000171612"
"5559","ENSG00000171621"
"5560","ENSG00000171634"
"5561","ENSG00000171649"
"5562","ENSG00000171657"
"5563","ENSG00000171659"
"5564","ENSG00000171703"
"5565","ENSG00000171714"
"5566","ENSG00000171720"
"5567","ENSG00000171722"
"5568","ENSG00000171723"
"5569","ENSG00000171724"
"5570","ENSG00000171735"
"5571","ENSG00000171759"
"5572","ENSG00000171763"
"5573","ENSG00000171766"
"5574","ENSG00000171772"
"5575","ENSG00000171791"
"5576","ENSG00000171798"
"5577","ENSG00000171811"
"5578","ENSG00000171812"
"5579","ENSG00000171813"
"5580","ENSG00000171840"
"5581","ENSG00000171843"
"5582","ENSG00000171847"
"5583","ENSG00000171853"
"5584","ENSG00000171858"
"5585","ENSG00000171861"
"5586","ENSG00000171862"
"5587","ENSG00000171863"
"5588","ENSG00000171865"
"5589","ENSG00000171867"
"5590","ENSG00000171873"
"5591","ENSG00000171877"
"5592","ENSG00000171885"
"5593","ENSG00000171903"
"5594","ENSG00000171928"
"5595","ENSG00000171943"
"5596","ENSG00000171953"
"5597","ENSG00000171954"
"5598","ENSG00000171962"
"5599","ENSG00000171970"
"5600","ENSG00000171984"
"5601","ENSG00000171988"
"5602","ENSG00000171992"
"5603","ENSG00000172000"
"5604","ENSG00000172005"
"5605","ENSG00000172007"
"5606","ENSG00000172009"
"5607","ENSG00000172020"
"5608","ENSG00000172037"
"5609","ENSG00000172053"
"5610","ENSG00000172057"
"5611","ENSG00000172058"
"5612","ENSG00000172062"
"5613","ENSG00000172081"
"5614","ENSG00000172086"
"5615","ENSG00000172116"
"5616","ENSG00000172123"
"5617","ENSG00000172137"
"5618","ENSG00000172159"
"5619","ENSG00000172164"
"5620","ENSG00000172171"
"5621","ENSG00000172175"
"5622","ENSG00000172183"
"5623","ENSG00000172197"
"5624","ENSG00000172215"
"5625","ENSG00000172232"
"5626","ENSG00000172236"
"5627","ENSG00000172243"
"5628","ENSG00000172244"
"5629","ENSG00000172250"
"5630","ENSG00000172260"
"5631","ENSG00000172264"
"5632","ENSG00000172296"
"5633","ENSG00000172301"
"5634","ENSG00000172322"
"5635","ENSG00000172345"
"5636","ENSG00000172346"
"5637","ENSG00000172354"
"5638","ENSG00000172361"
"5639","ENSG00000172366"
"5640","ENSG00000172375"
"5641","ENSG00000172380"
"5642","ENSG00000172382"
"5643","ENSG00000172425"
"5644","ENSG00000172426"
"5645","ENSG00000172456"
"5646","ENSG00000172458"
"5647","ENSG00000172461"
"5648","ENSG00000172465"
"5649","ENSG00000172469"
"5650","ENSG00000172493"
"5651","ENSG00000172530"
"5652","ENSG00000172543"
"5653","ENSG00000172548"
"5654","ENSG00000172551"
"5655","ENSG00000172572"
"5656","ENSG00000172578"
"5657","ENSG00000172590"
"5658","ENSG00000172594"
"5659","ENSG00000172661"
"5660","ENSG00000172663"
"5661","ENSG00000172667"
"5662","ENSG00000172671"
"5663","ENSG00000172673"
"5664","ENSG00000172687"
"5665","ENSG00000172716"
"5666","ENSG00000172724"
"5667","ENSG00000172725"
"5668","ENSG00000172728"
"5669","ENSG00000172738"
"5670","ENSG00000172771"
"5671","ENSG00000172775"
"5672","ENSG00000172780"
"5673","ENSG00000172785"
"5674","ENSG00000172789"
"5675","ENSG00000172794"
"5676","ENSG00000172795"
"5677","ENSG00000172809"
"5678","ENSG00000172817"
"5679","ENSG00000172819"
"5680","ENSG00000172828"
"5681","ENSG00000172830"
"5682","ENSG00000172831"
"5683","ENSG00000172840"
"5684","ENSG00000172845"
"5685","ENSG00000172869"
"5686","ENSG00000172915"
"5687","ENSG00000172932"
"5688","ENSG00000172939"
"5689","ENSG00000172943"
"5690","ENSG00000172974"
"5691","ENSG00000172977"
"5692","ENSG00000172992"
"5693","ENSG00000173020"
"5694","ENSG00000173039"
"5695","ENSG00000173041"
"5696","ENSG00000173064"
"5697","ENSG00000173068"
"5698","ENSG00000173077"
"5699","ENSG00000173114"
"5700","ENSG00000173120"
"5701","ENSG00000173137"
"5702","ENSG00000173145"
"5703","ENSG00000173153"
"5704","ENSG00000173166"
"5705","ENSG00000173175"
"5706","ENSG00000173198"
"5707","ENSG00000173200"
"5708","ENSG00000173213"
"5709","ENSG00000173214"
"5710","ENSG00000173221"
"5711","ENSG00000173226"
"5712","ENSG00000173227"
"5713","ENSG00000173230"
"5714","ENSG00000173237"
"5715","ENSG00000173262"
"5716","ENSG00000173264"
"5717","ENSG00000173267"
"5718","ENSG00000173272"
"5719","ENSG00000173273"
"5720","ENSG00000173276"
"5721","ENSG00000173281"
"5722","ENSG00000173327"
"5723","ENSG00000173366"
"5724","ENSG00000173369"
"5725","ENSG00000173372"
"5726","ENSG00000173376"
"5727","ENSG00000173406"
"5728","ENSG00000173480"
"5729","ENSG00000173486"
"5730","ENSG00000173511"
"5731","ENSG00000173535"
"5732","ENSG00000173540"
"5733","ENSG00000173542"
"5734","ENSG00000173546"
"5735","ENSG00000173557"
"5736","ENSG00000173581"
"5737","ENSG00000173588"
"5738","ENSG00000173597"
"5739","ENSG00000173611"
"5740","ENSG00000173621"
"5741","ENSG00000173653"
"5742","ENSG00000173698"
"5743","ENSG00000173702"
"5744","ENSG00000173705"
"5745","ENSG00000173706"
"5746","ENSG00000173715"
"5747","ENSG00000173727"
"5748","ENSG00000173744"
