"","pert_iname","mean","n","median","sd","sRGES"
"1","BRD-K18327813",-1.12224410229189,1,-1.12224410229189,NA,-1.12224410229189
"2","BRD-K28578807",-1.08440003863864,1,-1.08440003863864,NA,-1.08440003863864
"3","BRD-K58743986",-1.03320522097842,1,-1.03320522097842,NA,-1.03320522097842
"4","BRD-K15634164",-1.03288201857144,1,-1.03288201857144,NA,-1.03288201857144
"5","BRD-K85642378",-1.03244716442387,1,-1.03244716442387,NA,-1.03244716442387
"6","BRD-K27638907",-1.02357378925052,1,-1.02357378925052,NA,-1.02357378925052
"7","BRD-K08138210",-1.01018733319429,1,-1.01018733319429,NA,-1.01018733319429
"8","BRD-K84787606",-1.00953460836809,1,-1.00953460836809,NA,-1.00953460836809
"9","BRD-K07686903",-1.00764240518543,1,-1.00764240518543,NA,-1.00764240518543
"10","BRD-K07817703",-0.990154216764305,1,-0.990154216764305,NA,-0.990154216764305
"11","BRD-K81721884",-0.982162302700887,1,-0.982162302700887,NA,-0.982162302700887
"12","BRD-K59423635",-0.975839288338947,1,-0.975839288338947,NA,-0.975839288338947
"13","BRD-K75486920",-0.974229152711464,1,-0.974229152711464,NA,-0.974229152711464
"14","BRD-K47664103",-0.970744886728363,1,-0.970744886728363,NA,-0.970744886728363
"15","BRD-K36671795",-0.964739198366001,1,-0.964739198366001,NA,-0.964739198366001
"16","BRD-K60706752",-0.964045782292851,1,-0.964045782292851,NA,-0.964045782292851
"17","BRD-K82906409",-0.958997504731773,1,-0.958997504731773,NA,-0.958997504731773
"18","BRD-K95360473",-0.957393689116535,1,-0.957393689116535,NA,-0.957393689116535
"19","BRD-K87340398",-0.951322916667932,1,-0.951322916667932,NA,-0.951322916667932
"20","BRD-K19593188",-0.943839533646999,2,-0.943839533646999,0.10158302247606,-0.943839533646999
"21","BRD-K83426260",-0.938606371055257,1,-0.938606371055257,NA,-0.938606371055257
"22","BRD-K73205140",-0.938271859438328,1,-0.938271859438328,NA,-0.938271859438328
"23","BRD-K59336577",-0.937948213426505,1,-0.937948213426505,NA,-0.937948213426505
"24","BRD-K85672685",-0.933670188839617,1,-0.933670188839617,NA,-0.933670188839617
"25","BRD-K53601225",-0.93187516818147,2,-0.93187516818147,0.0860423967465769,-0.93187516818147
"26","BRD-K39844985",-0.927928938810235,1,-0.927928938810235,NA,-0.927928938810235
"27","BRD-K44341698",-0.926054364849771,1,-0.926054364849771,NA,-0.926054364849771
"28","BRD-K86846131",-0.925449094887615,1,-0.925449094887615,NA,-0.925449094887615
"29","BRD-K99978152",-0.922787082335609,1,-0.922787082335609,NA,-0.922787082335609
"30","BRD-K17157530",-0.922076480645107,1,-0.922076480645107,NA,-0.922076480645107
"31","BRD-K56647759",-0.92181747511468,1,-0.92181747511468,NA,-0.92181747511468
"32","BRD-K75393430",-0.921723896201132,1,-0.921723896201132,NA,-0.921723896201132
"33","BRD-K92627732",-0.916705444281898,1,-0.916705444281898,NA,-0.916705444281898
"34","BRD-K35418438",-0.912644403163948,1,-0.912644403163948,NA,-0.912644403163948
"35","BRD-K93406741",-0.910928492203272,1,-0.910928492203272,NA,-0.910928492203272
"36","BRD-K78961368",-0.907543681541119,1,-0.907543681541119,NA,-0.907543681541119
"37","BRD-K43604368",-0.907379142133931,1,-0.907379142133931,NA,-0.907379142133931
"38","BRD-K52371706",-0.906192107839217,1,-0.906192107839217,NA,-0.906192107839217
"39","BRD-K62014585",-0.904041342730974,1,-0.904041342730974,NA,-0.904041342730974
"40","BRD-K30025108",-0.90389487615083,1,-0.90389487615083,NA,-0.90389487615083
"41","BRD-K55681368",-0.903800853632437,1,-0.903800853632437,NA,-0.903800853632437
"42","BRD-K57179401",-0.903036920670493,1,-0.903036920670493,NA,-0.903036920670493
"43","BRD-K48527688",-0.901062447784236,1,-0.901062447784236,NA,-0.901062447784236
"44","BRD-K89479751",-0.900827391488253,1,-0.900827391488253,NA,-0.900827391488253
"45","BRD-K34327142",-0.899916104736474,1,-0.899916104736474,NA,-0.899916104736474
"46","BRD-K60944301",-0.898700132009608,1,-0.898700132009608,NA,-0.898700132009608
"47","BRD-K78483792",-0.89859978947897,1,-0.89859978947897,NA,-0.89859978947897
"48","BRD-K51360326",-0.894051450151701,1,-0.894051450151701,NA,-0.894051450151701
"49","BRD-K82825326",-0.891049049575365,1,-0.891049049575365,NA,-0.891049049575365
"50","BRD-K07064094",-0.889767992762259,1,-0.889767992762259,NA,-0.889767992762259
"51","BRD-K97492549",-0.889732734317861,1,-0.889732734317861,NA,-0.889732734317861
"52","BRD-K57537921",-0.889597133342825,1,-0.889597133342825,NA,-0.889597133342825
"53","BRD-K46629170",-0.886958626420418,1,-0.886958626420418,NA,-0.886958626420418
"54","BRD-K67035256",-0.886841541877272,1,-0.886841541877272,NA,-0.886841541877272
"55","BRD-K32231531",-0.885166322163548,1,-0.885166322163548,NA,-0.885166322163548
"56","BRD-K55381473",-0.884620259880233,1,-0.884620259880233,NA,-0.884620259880233
"57","BRD-K76224440",-0.883814748461646,1,-0.883814748461646,NA,-0.883814748461646
"58","BRD-K82015643",-0.883238860536488,1,-0.883238860536488,NA,-0.883238860536488
"59","BRD-K37777176",-0.882316708179601,1,-0.882316708179601,NA,-0.882316708179601
"60","BRD-K62366931",-0.882310388167356,1,-0.882310388167356,NA,-0.882310388167356
"61","BRD-K00636532",-0.879601807960999,1,-0.879601807960999,NA,-0.879601807960999
"62","BRD-K89133991",-0.879472526998208,1,-0.879472526998208,NA,-0.879472526998208
"63","BRD-K81739235",-0.87696917744599,1,-0.87696917744599,NA,-0.87696917744599
"64","BRD-K56244259",-0.876616593002016,1,-0.876616593002016,NA,-0.876616593002016
"65","BRD-K04076294",-0.874048455100121,3,-0.823164791295507,0.15054503023174,-0.874048455100121
"66","BRD-K20792495",-0.873589799586391,1,-0.873589799586391,NA,-0.873589799586391
"67","BRD-K67669478",-0.87326704078426,1,-0.87326704078426,NA,-0.87326704078426
"68","BRD-K45937204",-0.872820433821892,1,-0.872820433821892,NA,-0.872820433821892
"69","BRD-K80472474",-0.872335408409005,2,-0.872335408409005,0.0696297963896198,-0.872335408409005
"70","BRD-K63989441",-0.87202124241555,1,-0.87202124241555,NA,-0.87202124241555
"71","BRD-K03203188",-0.871979663958908,1,-0.871979663958908,NA,-0.871979663958908
"72","BRD-K21232697",-0.871062944404575,1,-0.871062944404575,NA,-0.871062944404575
"73","BRD-K26399147",-0.870769124034596,1,-0.870769124034596,NA,-0.870769124034596
"74","BRD-K00278564",-0.870481623676863,1,-0.870481623676863,NA,-0.870481623676863
"75","BRD-K73288268",-0.868953757752974,1,-0.868953757752974,NA,-0.868953757752974
"76","BRD-K57009782",-0.868594853296754,1,-0.868594853296754,NA,-0.868594853296754
"77","BRD-K53067088",-0.867255032409652,1,-0.867255032409652,NA,-0.867255032409652
"78","BRD-M91342002",-0.867219773965254,1,-0.867219773965254,NA,-0.867219773965254
"79","BRD-K61113746",-0.865327570782592,1,-0.865327570782592,NA,-0.865327570782592
"80","BRD-K32407455",-0.864769755684478,1,-0.864769755684478,NA,-0.864769755684478
"81","BRD-K90064059",-0.864692918783438,1,-0.864692918783438,NA,-0.864692918783438
"82","BRD-K30296979",-0.863570968574966,1,-0.863570968574966,NA,-0.863570968574966
"83","BRD-K51592837",-0.86249206685001,2,-0.86249206685001,0.118308207425095,-0.86249206685001
"84","BRD-K03313681",-0.862231147687863,1,-0.862231147687863,NA,-0.862231147687863
"85","BRD-K76964118",-0.861337933763128,1,-0.861337933763128,NA,-0.861337933763128
"86","BRD-K63431240",-0.861079371837547,1,-0.861079371837547,NA,-0.861079371837547
"87","BRD-K77845911",-0.860309118863357,1,-0.860309118863357,NA,-0.860309118863357
"88","BRD-K95521279",-0.858223437841355,1,-0.858223437841355,NA,-0.858223437841355
"89","BRD-K66783461",-0.857224448583428,1,-0.857224448583428,NA,-0.857224448583428
"90","BRD-K22002407",-0.856418937164841,1,-0.856418937164841,NA,-0.856418937164841
"91","BRD-K42968246",-0.855661324215142,1,-0.855661324215142,NA,-0.855661324215142
"92","BRD-K75964914",-0.855572734499302,1,-0.855572734499302,NA,-0.855572734499302
"93","BRD-K89860739",-0.855502217610507,1,-0.855502217610507,NA,-0.855502217610507
"94","BRD-K45595662",-0.85505561064814,1,-0.85505561064814,NA,-0.85505561064814
"95","BRD-K07472106",-0.854380267402035,1,-0.854380267402035,NA,-0.854380267402035
"96","BRD-K22944564",-0.8521119741458,1,-0.8521119741458,NA,-0.8521119741458
"97","BRD-K75852825",-0.851959187553411,1,-0.851959187553411,NA,-0.851959187553411
"98","BRD-K17429946",-0.850642428691061,1,-0.850642428691061,NA,-0.850642428691061
"99","BRD-K37058154",-0.850443074444321,1,-0.850443074444321,NA,-0.850443074444321
"100","BRD-K51052187",-0.849531787692542,1,-0.849531787692542,NA,-0.849531787692542
"101","BRD-K41761879",-0.849244287334809,1,-0.849244287334809,NA,-0.849244287334809
"102","BRD-K01140360",-0.849129697390517,2,-0.849129697390517,0.03447608868383,-0.849129697390517
"103","BRD-K13059597",-0.849096933544974,1,-0.849096933544974,NA,-0.849096933544974
"104","BRD-K78714545",-0.848879950076035,1,-0.848879950076035,NA,-0.848879950076035
"105","BRD-K38588505",-0.846188555487031,1,-0.846188555487031,NA,-0.846188555487031
"106","BRD-M79326715",-0.845166060599506,1,-0.845166060599506,NA,-0.845166060599506
"107","BRD-K26421164",-0.84474839206929,1,-0.84474839206929,NA,-0.84474839206929
"108","BRD-K10657952",-0.843843425329756,1,-0.843843425329756,NA,-0.843843425329756
"109","BRD-K48548528",-0.843755722823608,1,-0.843755722823608,NA,-0.843755722823608
"110","BRD-K03679890",-0.843361559922991,1,-0.843361559922991,NA,-0.843361559922991
"111","BRD-K37299375",-0.842045688270333,2,-0.842045688270333,0.087069056560321,-0.842045688270333
"112","BRD-K91491104",-0.841669154591914,1,-0.841669154591914,NA,-0.841669154591914
"113","BRD-K31310964",-0.8397538893845,1,-0.8397538893845,NA,-0.8397538893845
"114","BRD-K23050218",-0.839494883854073,1,-0.839494883854073,NA,-0.839494883854073
"115","BRD-K13308287",-0.837837736967393,1,-0.837837736967393,NA,-0.837837736967393
"116","BRD-K60056824",-0.837220714190438,1,-0.837220714190438,NA,-0.837220714190438
"117","BRD-K54647996",-0.83677998363547,1,-0.83677998363547,NA,-0.83677998363547
"118","BRD-K03601317",-0.835364213057019,1,-0.835364213057019,NA,-0.835364213057019
"119","BRD-K45494661",-0.833618476454501,1,-0.833618476454501,NA,-0.833618476454501
"120","BRD-K88306141",-0.831873627061673,1,-0.831873627061673,NA,-0.831873627061673
"121","BRD-K00317040",-0.831803110172878,1,-0.831803110172878,NA,-0.831803110172878
"122","BRD-K11194815",-0.831779160938434,1,-0.831779160938434,NA,-0.831779160938434
"123","BRD-K46300014",-0.831309491951314,1,-0.831309491951314,NA,-0.831309491951314
"124","BRD-K31439714",-0.830900859834622,2,-0.830900859834622,0.0739838684399023,-0.830900859834622
"125","BRD-K01624114",-0.829751800385582,1,-0.829751800385582,NA,-0.829751800385582
"126","BRD-K09407750",-0.82958182817584,1,-0.82958182817584,NA,-0.82958182817584
"127","BRD-K40695780",-0.829017693065481,1,-0.829017693065481,NA,-0.829017693065481
"128","BRD-K71631401",-0.82820674884434,1,-0.82820674884434,NA,-0.82820674884434
"129","BRD-K78780288",-0.828142108362945,1,-0.828142108362945,NA,-0.828142108362945
"130","BRD-K24390300",-0.828094653498903,1,-0.828094653498903,NA,-0.828094653498903
"131","BRD-K54671386",-0.82793643410396,1,-0.82793643410396,NA,-0.82793643410396
"132","BRD-K46396728",-0.827139959098895,2,-0.827139959098895,0.279136749059172,-0.827139959098895
"133","BRD-K27824357",-0.826540565544138,2,-0.826540565544138,0.0396615239143584,-0.826540565544138
"134","BRD-K84447176",-0.826490837883665,2,-0.826490837883665,0.0300507500736965,-0.826490837883665
"135","BRD-K57140889",-0.826408568180071,1,-0.826408568180071,NA,-0.826408568180071
"136","BRD-K99597257",-0.826255781587682,1,-0.826255781587682,NA,-0.826255781587682
"137","BRD-K68338581",-0.825820927440114,1,-0.825820927440114,NA,-0.825820927440114
"138","BRD-K65716211",-0.82532730921855,1,-0.82532730921855,NA,-0.82532730921855
"139","BRD-K48860322",-0.824980157577129,1,-0.824980157577129,NA,-0.824980157577129
"140","BRD-K49345388",-0.82446619373209,2,-0.82446619373209,0.188976188343039,-0.82446619373209
"141","BRD-M03817478",-0.824075190837595,1,-0.824075190837595,NA,-0.824075190837595
"142","BRD-K38587340",-0.823881712998255,1,-0.823881712998255,NA,-0.823881712998255
"143","BRD-K86755654",-0.823799221492239,2,-0.823799221492239,0.0829467373432441,-0.823799221492239
"144","BRD-K83473338",-0.823552634183879,1,-0.823552634183879,NA,-0.823552634183879
"145","BRD-K61082257",-0.823158471283262,1,-0.823158471283262,NA,-0.823158471283262
"146","BRD-K69880993",-0.823099707209266,1,-0.823099707209266,NA,-0.823099707209266
"147","BRD-K67271639",-0.822418043950916,1,-0.822418043950916,NA,-0.822418043950916
"148","BRD-K73843002",-0.822256664549851,2,-0.822256664549851,0.063687165082239,-0.822256664549851
"149","BRD-K52862624",-0.821437127520033,1,-0.821437127520033,NA,-0.821437127520033
"150","BRD-K11631766",-0.821160492767407,1,-0.821160492767407,NA,-0.821160492767407
"151","BRD-K74055572",-0.820978767742866,1,-0.820978767742866,NA,-0.820978767742866
"152","BRD-K24251672",-0.820849486780076,1,-0.820849486780076,NA,-0.820849486780076
"153","BRD-K76352008",-0.820781686292558,2,-0.820781686292558,0.221229219602999,-0.820781686292558
"154","BRD-K94034047",-0.820144317892127,1,-0.820144317892127,NA,-0.820144317892127
"155","BRD-K54261877",-0.820011876923214,2,-0.820011876923214,0.197236820415288,-0.820011876923214
"156","BRD-K83507699",-0.819897508781345,1,-0.819897508781345,NA,-0.819897508781345
"157","BRD-K91899208",-0.819779980633354,1,-0.819779980633354,NA,-0.819779980633354
"158","BRD-K88402291",-0.819168834263798,1,-0.819168834263798,NA,-0.819168834263798
"159","BRD-K88819433",-0.819121823004602,1,-0.819121823004602,NA,-0.819121823004602
"160","BRD-K39658422",-0.819044986103561,1,-0.819044986103561,NA,-0.819044986103561
"161","BRD-K64687628",-0.818933777967815,1,-0.818933777967815,NA,-0.818933777967815
"162","BRD-K42107428",-0.818248954703342,2,-0.818248954703342,0.0418471841105372,-0.818248954703342
"163","BRD-K46446437",-0.81796372714204,1,-0.81796372714204,NA,-0.81796372714204
"164","BRD-K62374815",-0.817734990858303,1,-0.817734990858303,NA,-0.817734990858303
"165","BRD-K62590938",-0.817252681846692,1,-0.817252681846692,NA,-0.817252681846692
"166","BRD-K17965071",-0.81705016759383,2,-0.81705016759383,0.15530206243081,-0.81705016759383
"167","BRD-K26653603",-0.816747754415174,1,-0.816747754415174,NA,-0.816747754415174
"168","BRD-K07531476",-0.816271321810963,1,-0.816271321810963,NA,-0.816271321810963
"169","BRD-K82621995",-0.815986537854507,2,-0.815986537854507,0.161103415322469,-0.815986537854507
"170","BRD-K91813753",-0.81535460225663,1,-0.81535460225663,NA,-0.81535460225663
"171","BRD-K93109423",-0.813962337307777,1,-0.813962337307777,NA,-0.813962337307777
"172","BRD-K14270906",-0.813891820418982,1,-0.813891820418982,NA,-0.813891820418982
"173","BRD-K74709515",-0.813880067604183,1,-0.813880067604183,NA,-0.813880067604183
"174","BRD-K93219845",-0.813653604116877,2,-0.813653604116877,0.301658817976348,-0.813653604116877
"175","BRD-K88647644",-0.813527483160209,1,-0.813527483160209,NA,-0.813527483160209
"176","BRD-K20497962",-0.811905594717927,1,-0.811905594717927,NA,-0.811905594717927
"177","BRD-K54560380",-0.811423729311162,1,-0.811423729311162,NA,-0.811423729311162
"178","BRD-K36618106",-0.811405656484118,1,-0.811405656484118,NA,-0.811405656484118
"179","BRD-K14357170",-0.810618217892575,1,-0.810618217892575,NA,-0.810618217892575
"180","BRD-K40708745",-0.810488936929784,1,-0.810488936929784,NA,-0.810488936929784
"181","BRD-K20159808",-0.809619228634648,1,-0.809619228634648,NA,-0.809619228634648
"182","BRD-K47119747",-0.809360666709067,1,-0.809360666709067,NA,-0.809360666709067
"183","BRD-K24133356",-0.808443947154733,1,-0.808443947154733,NA,-0.808443947154733
"184","BRD-K51169491",-0.808215210870996,1,-0.808215210870996,NA,-0.808215210870996
"185","BRD-K06370852",-0.807733345464231,1,-0.807733345464231,NA,-0.807733345464231
"186","BRD-K90074540",-0.806857317156849,1,-0.806857317156849,NA,-0.806857317156849
"187","BRD-K19275171",-0.806443252237602,2,-0.806443252237602,0.444565463375268,-0.806443252237602
"188","BRD-K46319090",-0.806398957379682,1,-0.806398957379682,NA,-0.806398957379682
"189","BRD-K92975271",-0.806398957379682,1,-0.806398957379682,NA,-0.806398957379682
"190","BRD-K18132838",-0.805606085985586,1,-0.805606085985586,NA,-0.805606085985586
"191","BRD-K47692589",-0.805403128127878,2,-0.805403128127878,0.0961236545851242,-0.805403128127878
"192","BRD-K04229162",-0.804471495752623,1,-0.804471495752623,NA,-0.804471495752623
"193","BRD-K97024014",-0.804366164024276,1,-0.804366164024276,NA,-0.804366164024276
"194","BRD-K36870972",-0.804007703172902,1,-0.804007703172902,NA,-0.804007703172902
"195","BRD-K69438871",-0.803084663606323,1,-0.803084663606323,NA,-0.803084663606323
"196","BRD-K35443780",-0.80293819702618,1,-0.80293819702618,NA,-0.80293819702618
"197","BRD-K22945779",-0.802935037020057,2,-0.802935037020057,0.100120375348579,-0.802935037020057
"198","BRD-K14131832",-0.802555786940362,1,-0.802555786940362,NA,-0.802555786940362
"199","BRD-K26666618",-0.802379494718375,1,-0.802379494718375,NA,-0.802379494718375
"200","BRD-K56366698",-0.802162511249436,1,-0.802162511249436,NA,-0.802162511249436
"201","BRD-K48863671",-0.801927454953453,1,-0.801927454953453,NA,-0.801927454953453
"202","BRD-K55288106",-0.801921578546054,1,-0.801921578546054,NA,-0.801921578546054
"203","BRD-K04627808",-0.80180089039194,2,-0.80180089039194,0.0298218977840329,-0.80180089039194
"204","BRD-K45185691",-0.801639067386029,1,-0.801639067386029,NA,-0.801639067386029
"205","BRD-K92770212",-0.801309988571653,1,-0.801309988571653,NA,-0.801309988571653
"206","BRD-K05928130",-0.801034241028718,1,-0.801034241028718,NA,-0.801034241028718
"207","BRD-K09926293",-0.800470105918359,1,-0.800470105918359,NA,-0.800470105918359
"208","SA-1459002",-0.80046197497193,3,-0.837073804005449,0.133817052946788,-0.80046197497193
"209","BRD-K32974773",-0.800299246498926,1,-0.800299246498926,NA,-0.800299246498926
"210","BRD-K29916225",-0.800246802437176,1,-0.800246802437176,NA,-0.800246802437176
"211","BRD-K50269042",-0.798718936513287,1,-0.798718936513287,NA,-0.798718936513287
"212","BRD-K42083897",-0.798536324279055,1,-0.798536324279055,NA,-0.798536324279055
"213","BRD-K58360282",-0.798313020797871,1,-0.798313020797871,NA,-0.798313020797871
"214","BRD-K88756517",-0.797854661020704,1,-0.797854661020704,NA,-0.797854661020704
"215","BRD-K83725960",-0.797831155391106,1,-0.797831155391106,NA,-0.797831155391106
"216","BRD-K69158405",-0.797473138144578,1,-0.797473138144578,NA,-0.797473138144578
"217","BRD-K78584123",-0.79729684592259,1,-0.79729684592259,NA,-0.79729684592259
"218","BRD-K92741883",-0.797191070589398,1,-0.797191070589398,NA,-0.797191070589398
"219","BRD-K40425733",-0.796914435836773,1,-0.796914435836773,NA,-0.796914435836773
"220","BRD-K38370145",-0.796432570430008,1,-0.796432570430008,NA,-0.796432570430008
"221","BRD-K94766424",-0.796409508405255,1,-0.796409508405255,NA,-0.796409508405255
"222","BRD-K68554461",-0.795980530665086,1,-0.795980530665086,NA,-0.795980530665086
"223","BRD-K47571551",-0.795515850875674,1,-0.795515850875674,NA,-0.795515850875674
"224","BRD-K09276254",-0.795486912443522,1,-0.795486912443522,NA,-0.795486912443522
"225","BRD-K46448313",-0.795468839616478,1,-0.795468839616478,NA,-0.795468839616478
"226","BRD-K26886657",-0.794299878148809,1,-0.794299878148809,NA,-0.794299878148809
"227","BRD-K42482401",-0.793429726248826,1,-0.793429726248826,NA,-0.793429726248826
"228","BRD-K79435297",-0.793189237150289,1,-0.793189237150289,NA,-0.793189237150289
"229","BRD-K33284065",-0.793054079780099,1,-0.793054079780099,NA,-0.793054079780099
"230","BRD-K42241928",-0.793036450557901,1,-0.793036450557901,NA,-0.793036450557901
"231","BRD-K58189273",-0.792765692212675,1,-0.792765692212675,NA,-0.792765692212675
"232","BRD-M94512770",-0.79173144451035,1,-0.79173144451035,NA,-0.79173144451035
"233","BRD-K85123694",-0.791655494819001,1,-0.791655494819001,NA,-0.791655494819001
"234","BRD-K17910135",-0.791652334812879,2,-0.791652334812879,0.294511164887805,-0.791652334812879
"235","BRD-K20342806",-0.791255455510985,1,-0.791255455510985,NA,-0.791255455510985
"236","BRD-K23018071",-0.791246862702309,2,-0.791246862702309,0.0157029940588073,-0.791246862702309
"237","BRD-K96698997",-0.790515471783484,1,-0.790515471783484,NA,-0.790515471783484
"238","BRD-K40321450",-0.790421449265091,1,-0.790421449265091,NA,-0.790421449265091
"239","SA-1938820",-0.78954238128461,4,-0.799082830167215,0.194038759549448,-0.78954238128461
"240","BRD-K50282595",-0.789351943118369,1,-0.789351943118369,NA,-0.789351943118369
"241","BRD-K07660364",-0.789192836513735,1,-0.789192836513735,NA,-0.789192836513735
"242","BRD-K65200617",-0.788324488487466,5,-0.778504095058759,0.161359228685396,-0.788324488487466
"243","BRD-K29745382",-0.788229105700205,1,-0.788229105700205,NA,-0.788229105700205
"244","BRD-K44436874",-0.787556478855377,2,-0.787556478855377,0.0808572751920434,-0.787556478855377
"245","BRD-K73737710",-0.787295200528519,1,-0.787295200528519,NA,-0.787295200528519
"246","SA-96816",-0.787092020868387,2,-0.787092020868387,0.219642228725876,-0.787092020868387
"247","BRD-K40349140",-0.786801582306955,1,-0.786801582306955,NA,-0.786801582306955
"248","BRD-K25473383",-0.786522231153052,2,-0.786522231153052,0.165100136085923,-0.786522231153052
"249","BRD-K97217923",-0.786378480974185,1,-0.786378480974185,NA,-0.786378480974185
"250","BRD-K86894923",-0.785826098678626,1,-0.785826098678626,NA,-0.785826098678626
"251","BRD-K53980138",-0.785376331710136,2,-0.785376331710136,0.264535209269491,-0.785376331710136
"252","BRD-K45114520",-0.784914811926846,1,-0.784914811926846,NA,-0.784914811926846
"253","BRD-K67365258",-0.784715014075261,1,-0.784715014075261,NA,-0.784715014075261
"254","BRD-K20091307",-0.784597485927269,1,-0.784597485927269,NA,-0.784597485927269
"255","BRD-K13765840",-0.78445645214968,1,-0.78445645214968,NA,-0.78445645214968
"256","BRD-K37457040",-0.784280159927692,1,-0.784280159927692,NA,-0.784280159927692
"257","BRD-K41377239",-0.783722344829579,1,-0.783722344829579,NA,-0.783722344829579
"258","BRD-K69692345",-0.783334501941207,1,-0.783334501941207,NA,-0.783334501941207
"259","BRD-K49998237",-0.782576223584239,2,-0.782576223584239,0.110088814152064,-0.782576223584239
"260","BRD-K33148516",-0.782308847047559,2,-0.782308847047559,0.0919428482267547,-0.782308847047559
"261","BRD-K56975856",-0.78220035531309,1,-0.78220035531309,NA,-0.78220035531309
"262","BRD-K93494624",-0.781971175424506,1,-0.781971175424506,NA,-0.781971175424506
"263","BRD-K15619703",-0.781953102597462,1,-0.781953102597462,NA,-0.781953102597462
"264","BRD-K87967738",-0.78183557444947,1,-0.78183557444947,NA,-0.78183557444947
"265","BRD-K29890753",-0.781621307381809,2,-0.781621307381809,0.17703400696696,-0.781621307381809
"266","BRD-K05885800",-0.781312869927473,3,-0.840194176334622,0.200672930936011,-0.781312869927473
"267","BRD-K92434623",-0.780361039797023,1,-0.780361039797023,NA,-0.780361039797023
"268","BRD-K02861439",-0.78019018037759,1,-0.78019018037759,NA,-0.78019018037759
"269","BRD-K43852369",-0.779843915945861,1,-0.779843915945861,NA,-0.779843915945861
"270","BRD-K87524836",-0.779232769576305,1,-0.779232769576305,NA,-0.779232769576305
"271","BRD-K68782403",-0.779214918551684,2,-0.779214918551684,0.0970330264402887,-0.779214918551684
"272","BRD-K49482378",-0.779138747057912,1,-0.779138747057912,NA,-0.779138747057912
"273","BRD-K01825565",-0.77881510104609,1,-0.77881510104609,NA,-0.77881510104609
"274","BRD-K37357652",-0.778774409799139,1,-0.778774409799139,NA,-0.778774409799139
"275","BRD-K30758067",-0.778128004985186,1,-0.778128004985186,NA,-0.778128004985186
"276","BRD-K85398522",-0.778115808565541,1,-0.778115808565541,NA,-0.778115808565541
"277","BRD-K61122325",-0.777693150837618,1,-0.777693150837618,NA,-0.777693150837618
"278","BRD-K94597513",-0.777393010455394,1,-0.777393010455394,NA,-0.777393010455394
"279","BRD-M91803535",-0.777064375245863,1,-0.777064375245863,NA,-0.777064375245863
"280","BRD-K57487331",-0.776905712246075,1,-0.776905712246075,NA,-0.776905712246075
"281","BRD-K13943990",-0.77658627957575,3,-0.781612270968287,0.130317403496766,-0.77658627957575
"282","BRD-K64979177",-0.776523302160257,1,-0.776523302160257,NA,-0.776523302160257
"283","BRD-K86043715",-0.776294565876519,1,-0.776294565876519,NA,-0.776294565876519
"284","BRD-K91617567",-0.776047756765737,1,-0.776047756765737,NA,-0.776047756765737
"285","BRD-K80012633",-0.775500807272731,1,-0.775500807272731,NA,-0.775500807272731
"286","BRD-K32853132",-0.775225059729797,1,-0.775225059729797,NA,-0.775225059729797
"287","BRD-K78800374",-0.77515138283488,2,-0.77515138283488,0.0808400268499692,-0.77515138283488
"288","BRD-K86112430",-0.775142790026203,1,-0.775142790026203,NA,-0.775142790026203
"289","SA-1922006",-0.774582276784214,3,-0.746741669459225,0.121078157588712,-0.774582276784214
"290","BRD-K18000410",-0.774557865687523,2,-0.774557865687523,0.0773246874469897,-0.774557865687523
"291","SA-1922659",-0.774416831909934,2,-0.774416831909934,0.144499046227544,-0.774416831909934
"292","BRD-K96406750",-0.774402362693857,1,-0.774402362693857,NA,-0.774402362693857
"293","BRD-K80442083",-0.774258168910145,2,-0.774258168910145,0.0987331500284705,-0.774258168910145
"294","BRD-K49313348",-0.773908744472293,1,-0.773908744472293,NA,-0.773908744472293
"295","BRD-K55191691",-0.773861733213097,1,-0.773861733213097,NA,-0.773861733213097
"296","BRD-K42245756",-0.772521912325994,1,-0.772521912325994,NA,-0.772521912325994
"297","BRD-K94479191",-0.772474901066798,1,-0.772474901066798,NA,-0.772474901066798
"298","BRD-K95062171",-0.772345620104007,1,-0.772345620104007,NA,-0.772345620104007
"299","BRD-K99737029",-0.77229860884481,1,-0.77229860884481,NA,-0.77229860884481
"300","BRD-K37838939",-0.771978122839111,2,-0.771978122839111,0.0615098153811034,-0.771978122839111
"301","BRD-K24427824",-0.7718104234258,1,-0.7718104234258,NA,-0.7718104234258
"302","BRD-K46746423",-0.771728153722206,1,-0.771728153722206,NA,-0.771728153722206
"303","BRD-K79277758",-0.771375569278232,1,-0.771375569278232,NA,-0.771375569278232
"304","BRD-K97749477",-0.770999479204659,1,-0.770999479204659,NA,-0.770999479204659
"305","BRD-K72561299",-0.770782052130875,2,-0.770782052130875,0.0125903999893947,-0.770782052130875
"306","BRD-K52356070",-0.770503144581818,2,-0.770503144581818,0.119625107213338,-0.770503144581818
"307","BRD-K21230248",-0.770071006835527,1,-0.770071006835527,NA,-0.770071006835527
"308","BRD-K15912359",-0.770065574032973,1,-0.770065574032973,NA,-0.770065574032973
"309","BRD-K01193369",-0.769936293070182,1,-0.769936293070182,NA,-0.769936293070182
"310","BRD-K49956785",-0.768525955294285,1,-0.768525955294285,NA,-0.768525955294285
"311","BRD-K91868345",-0.768396674331494,1,-0.768396674331494,NA,-0.768396674331494
"312","BRD-K41430135",-0.768381761510573,2,-0.768381761510573,0.0913611135737794,-0.768381761510573
